Site ID,"""Measured"" Rate (g/s)",Start Date,End Date,"""Estimated"" Volume Emitted (Kg Methane)"
ABBT0128628,0.05974140954859635,2022-01-19,2022-12-31,1785.9335936095588
ABBT0128628,0.006004073929771711,2022-01-19,2022-12-31,179.4881876861675
ABBT0128628,0.4380743997187902,2022-01-19,2022-12-31,13095.971334953403
ABBT0128628,0.03963426084336848,2022-01-19,2022-12-31,1184.8424473559946
ABBT0128628,0.4892028720359411,2022-01-19,2022-12-31,14624.426337791238
ABBT0128628,0.11241906964176883,2022-01-19,2022-12-31,3360.7006354988944
ABBT0128628,0.010278748354528789,2022-01-19,2022-12-31,307.2770148096254
ABBT0128628,2.0206586298788034,2022-01-19,2022-12-31,60406.3773450489
ABBT0128628,0.012372947695571495,2022-01-19,2022-12-31,369.8818475904925
ABBT0140721,0.041972676151779346,2022-02-11,2022-12-31,1171.3398679029367
ABBT0140721,0.6803453042932687,2022-02-11,2022-12-31,18986.53247597311
ABBT0140721,0.03148761376170288,2022-02-11,2022-12-31,878.7311347705946
ABBT0140721,0.06604416456939476,2022-02-11,2022-12-31,1843.1077094710133
ABBT0140721,0.23394812143509827,2022-02-11,2022-12-31,6528.837014513575
ABBT0140721,0.23394812143509827,2022-02-11,2022-12-31,6528.837014513575
ABBT0140721,0.029722376252421783,2022-02-11,2022-12-31,829.4682985515853
ABBT0140721,0.12318219550580267,2022-02-11,2022-12-31,3437.6701664195366
ABBT0140721,0.28649671415850597,2022-02-11,2022-12-31,7995.3211013642585
ABBT0140721,0.21705770500783964,2022-02-11,2022-12-31,6057.472785194783
ABBT0140721,0.46247538429191454,2022-02-11,2022-12-31,12906.393044511318
ABBT0140721,0.06789670677089303,2022-02-11,2022-12-31,1894.8069751966661
ABBT0140721,0.024330191270706212,2022-02-11,2022-12-31,678.9875138298524
ABBT0140721,0.013689439419637297,2022-02-11,2022-12-31,382.033923771702
ABBT0140721,1.3084999106680795,2022-02-11,2022-12-31,36516.56870699623
ABBT0140721,0.014117570897408897,2022-02-11,2022-12-31,393.9818745481696
ABBT0140721,0.042516205866260426,2022-02-11,2022-12-31,1186.5082603509031
ABBT0140721,0.7184401642945092,2022-02-11,2022-12-31,20049.65335299973
ABBT0140721,0.038120803747999844,2022-02-11,2022-12-31,1063.8448943561814
ABBT0140721,0.030642632125892456,2022-02-11,2022-12-31,855.150063263706
ABBT0140721,0.7281621544440637,2022-02-11,2022-12-31,20320.966876501378
ABBT0140721,0.10524810487688464,2022-02-11,2022-12-31,2937.1799124201953
ABBT0140721,0.04126207914598211,2022-02-11,2022-12-31,1151.509095142752
ABBT0140721,0.35026367565579425,2022-02-11,2022-12-31,9774.878449261381
ABBT0146873,0.023290837012542646,2022-02-19,2022-12-31,633.8834201333607
ABBT0146873,0.500678257233974,2022-02-19,2022-12-31,13626.459448879838
ABBT0146873,0.32522929266348577,2022-02-19,2022-12-31,8851.440429129429
ABBT0146873,4.412831382738072,2022-02-19,2022-12-31,120099.61891259938
ABBT0146873,4.412831382738072,2022-02-19,2022-12-31,120099.61891259938
ABBT0146873,0.057676823955088934,2022-02-19,2022-12-31,1569.7324407617004
ABBT0146873,0.1713253594848713,2022-02-19,2022-12-31,4662.790983740258
ABBT0146873,0.41058339620612616,2022-02-19,2022-12-31,11174.43771114593
ABBT0146873,0.021905520787554734,2022-02-19,2022-12-31,596.1806537540897
ABBT0146873,1.9527460965216132,2022-02-19,2022-12-31,53145.93776293223
ABBT0146873,0.04007643325736514,2022-02-19,2022-12-31,1090.7202075324496
ABBT0146873,0.07945259439338456,2022-02-19,2022-12-31,2162.3818090103546
ABBT0146873,0.32376228397368884,2022-02-19,2022-12-31,8811.514320627915
ABBT0146873,6.2394028868344344,2022-02-19,2022-12-31,169811.58896808597
ABBT0143276,0.31373717648726573,2022-01-19,2022-12-31,9378.984648780917
ABBT0143276,0.007434967289534249,2022-01-19,2022-12-31,222.26388614025268
ABBT0143276,0.014261109103044258,2022-01-19,2022-12-31,426.3272999700463
ABBT0143276,0.027123709381243134,2022-01-19,2022-12-31,810.8470177266348
ABBT0143276,0.4965468431147691,2022-01-19,2022-12-31,14843.969946810155
ABBT0143276,0.12204717007487136,2022-01-19,2022-12-31,3648.5269210862343
ABBT0143276,0.6061857972644756,2022-01-19,2022-12-31,18121.56069774314
ABBT0143276,0.006373997564821861,2022-01-19,2022-12-31,190.54683280181067
ABBT0143276,0.5686009449742405,2022-01-19,2022-12-31,16997.984089437938
ABBT0143276,0.006268428250302056,2022-01-19,2022-12-31,187.3909014858298
ABBT0143276,0.26367652429988825,2022-01-19,2022-12-31,7882.451488030581
ABBT0143276,0.2536374500962853,2022-01-19,2022-12-31,7582.3393881583925
ABBT0143276,0.02472667431996245,2022-01-19,2022-12-31,739.1890927906854
ABBT0143276,2.6056153864789477,2022-01-19,2022-12-31,77893.30860955626
ABBT0143276,0.04840597580924116,2022-01-19,2022-12-31,1447.0676032317788
ABBT0143276,0.030143086982056408,2022-01-19,2022-12-31,901.1094994763871
ABBT0143276,0.1184829286547409,2022-01-19,2022-12-31,3541.976062376287
ABBT0143276,0.03564874926942101,2022-01-19,2022-12-31,1065.6979701597795
ABBT0143276,0.06263868439623531,2022-01-19,2022-12-31,1872.5458868148169
ABBT0143276,0.02978966521755199,2022-01-19,2022-12-31,890.5441678795862
ABBT0143276,0.8504035437496509,2022-01-19,2022-12-31,25422.303698269567
ABBT0143276,0.8504035437496509,2022-01-19,2022-12-31,25422.303698269567
ABBT0143276,0.03812338851831046,2022-01-19,2022-12-31,1139.6758257217803
ABBT0143276,0.2059006019329117,2022-01-19,2022-12-31,6155.274954423236
ABBT0143276,0.03357762662510279,2022-01-19,2022-12-31,1003.7830013814729
ABBT0143276,0.03553943381879651,2022-01-19,2022-12-31,1062.4300503526306
ABBT0136410,0.014146605311191496,2022-01-20,2022-12-31,421.68201111599615
ABBT0136410,0.014146605311191496,2022-01-20,2022-12-31,421.68201111599615
ABBT0136410,0.02259137980384949,2022-01-20,2022-12-31,673.4038491931456
ABBT0136410,0.4115587719619434,2022-01-20,2022-12-31,12267.74387464161
ABBT0136410,0.3423210877094705,2022-01-20,2022-12-31,10203.906982443898
ABBT0136410,0.012982815131145074,2022-01-20,2022-12-31,386.99175342917243
ABBT0136410,0.007564828660569092,2022-01-20,2022-12-31,225.4924127142435
ABBT0136410,1.6733983873134728,2022-01-20,2022-12-31,49880.65912904
ABBT0136410,16.90001198219678,2022-01-20,2022-12-31,503755.55716532166
ABBT0136410,1.286671724378108,2022-01-20,2022-12-31,38353.11076026265
ABBT0136410,0.005590935518960567,2022-01-20,2022-12-31,166.65460594917658
ABBT0136410,0.010228358550913034,2022-01-20,2022-12-31,304.88691168561576
ABBT0136410,0.055585572587611654,2022-01-20,2022-12-31,1656.8947476915284
ABBT0136410,0.48452516991514993,2022-01-20,2022-12-31,14442.72626483079
ABBT0136410,0.16860667818921765,2022-01-20,2022-12-31,5025.8278634642
ABBT0136410,0.01302675434907799,2022-01-20,2022-12-31,388.30149363731675
ABBT0136410,0.06575732865583372,2022-01-20,2022-12-31,1960.0944525730918
ABBT0136410,12.093931179815284,2022-01-20,2022-12-31,360495.900607934
ABBT0136410,2.7076025967167228,2022-01-20,2022-12-31,80708.21820293208
ABBT0136410,0.007897552978646034,2022-01-20,2022-12-31,235.41025918748102
ABBT0136410,0.01595492284044911,2022-01-20,2022-12-31,475.58434002810714
ABBT0136410,0.02846991765047725,2022-01-20,2022-12-31,848.631305325426
ABBT0103713,0.03288194067618927,2022-02-13,2022-12-31,911.9608954897037
ABBT0103713,2.5811220503489087,2022-02-13,2022-12-31,71585.87139319678
ABBT0103713,0.0075020742523627445,2022-02-13,2022-12-31,208.0655281447293
ABBT0103713,0.022966384483603736,2022-02-13,2022-12-31,636.9588938220595
ABBT0103713,0.007418069131044675,2022-02-13,2022-12-31,205.73569650804544
ABBT0103713,0.0074047523670062315,2022-02-13,2022-12-31,205.36636404749763
ABBT0103713,0.05696373101014462,2022-02-13,2022-12-31,1579.854901327755
ABBT0103713,0.07938081304488558,2022-02-13,2022-12-31,2201.579221312075
ABBT0103713,0.07058914526693223,2022-02-13,2022-12-31,1957.7475904912053
ABBT0103713,0.029365105751391174,2022-02-13,2022-12-31,814.4235889513835
ABBT0103713,0.18485427313415648,2022-02-13,2022-12-31,5126.82235281195
ABBT0103713,0.011713170302659821,2022-02-13,2022-12-31,324.85775044208856
ABBT0103713,0.6091468827600479,2022-02-13,2022-12-31,16894.323305220274
ABBT0103713,0.033735106292376874,2022-02-13,2022-12-31,935.6229319552972
ABBT0103713,1.6073220331150642,2022-02-13,2022-12-31,44578.11219522644
ABBT0103713,0.6037916136028412,2022-02-13,2022-12-31,16745.79812830664
ABBT0103713,0.13517155002961928,2022-02-13,2022-12-31,3748.9018371414736
ABBT0103713,0.01831593938111463,2022-02-13,2022-12-31,507.9815891715856
ABBT0103713,0.04726735155876081,2022-02-13,2022-12-31,1310.9316350712957
ABBT0103713,0.03863011273727707,2022-02-13,2022-12-31,1071.382998700737
ABBT0123053,0.5591595707231002,2022-02-13,2022-12-31,15507.955198262749
ABBT0123053,0.5591595707231002,2022-02-13,2022-12-31,15507.955198262749
ABBT0123053,0.5591595707231002,2022-02-13,2022-12-31,15507.955198262749
ABBT0123053,2.571216830117744,2022-02-13,2022-12-31,71311.15605321756
ABBT0123053,0.1567760828088642,2022-02-13,2022-12-31,4348.090591054163
ABBT0123053,0.6003496473239468,2022-02-13,2022-12-31,16650.337258741274
ABBT0123053,0.9511867615294779,2022-02-13,2022-12-31,26380.594118963152
ABBT0123053,0.02148599493001298,2022-02-13,2022-12-31,595.9011777869521
ABBT0123053,0.031176922790677082,2022-02-13,2022-12-31,864.6732474457546
ABBT0123053,0.2243189813427108,2022-02-13,2022-12-31,6221.352356151279
ABBT0123053,0.02309268381574066,2022-02-13,2022-12-31,640.4617300192778
ABBT0123053,0.5217832172717365,2022-02-13,2022-12-31,14471.34446110125
ABBT0123053,0.16027267002945306,2022-02-13,2022-12-31,4445.066339664863
ABBT0123053,0.0148502197625609,2022-02-13,2022-12-31,411.861934982769
ABBT0160676,0.16652186347549533,2022-02-16,2022-12-31,4575.2215033619295
ABBT0160676,0.07032973536820596,2022-02-16,2022-12-31,1932.3235451885323
ABBT0160676,0.011156510994436628,2022-02-16,2022-12-31,306.52737087434525
ABBT0160676,0.12115810951180926,2022-02-16,2022-12-31,3328.843290458862
ABBT0160676,0.024424391293266824,2022-02-16,2022-12-31,671.0650356607647
ABBT0160676,0.26850351430630853,2022-02-16,2022-12-31,7377.187756268689
ABBT0160676,1.173545954811612,2022-02-16,2022-12-31,32243.409817640008
ABBT0160676,0.266409599696057,2022-02-16,2022-12-31,7319.657033569106
ABBT0160676,0.2808607109982724,2022-02-16,2022-12-31,7716.704206819735
ABBT0160676,0.5482792417981321,2022-02-16,2022-12-31,15064.081824252042
ABBT0160676,0.13855066304826916,2022-02-16,2022-12-31,3806.707177383805
ABBT0160676,0.029101778077239963,2022-02-16,2022-12-31,799.5771730277834
ABBT0160676,0.09802245748406947,2022-02-16,2022-12-31,2693.1866238663056
ABBT0160676,0.08856185161118321,2022-02-16,2022-12-31,2433.2545853875813
ABBT0160676,0.08856185161118321,2022-02-16,2022-12-31,2433.2545853875813
ABBT0160676,0.47191219437263976,2022-02-16,2022-12-31,12965.881922827151
ABBT0160676,0.5550438602883054,2022-02-16,2022-12-31,15249.94107019325
ABBT0160676,0.03243567694804233,2022-02-16,2022-12-31,891.1767112828526
ABBT0160676,1.2298080365505313,2022-02-16,2022-12-31,33789.22176583316
ABBT0160676,0.11645004164527349,2022-02-16,2022-12-31,3199.4881842122186
ABBT0160676,0.5874217536096462,2022-02-16,2022-12-31,16139.530164775753
ABBT0160676,0.030953101638489113,2022-02-16,2022-12-31,850.4426581378161
ABBT0160676,0.12367105904378649,2022-02-16,2022-12-31,3397.8870814398424
ABBT0160676,0.2904191423171336,2022-02-16,2022-12-31,7979.32401899171
ABBT5710098,0.9643087661499589,2022-01-19,2022-12-31,28827.43197879333
ABBT5710098,0.9643087661499589,2022-01-19,2022-12-31,28827.43197879333
ABBT5710098,0.9643087661499589,2022-01-19,2022-12-31,28827.43197879333
ABBT5710098,0.19400772590628204,2022-01-19,2022-12-31,5799.744561332758
ABBT5710098,0.029803730322170666,2022-01-19,2022-12-31,890.9646357430988
ABBT5710098,1.4964962237401573,2022-01-19,2022-12-31,44736.85671097776
ABBT5710098,0.052997376176039085,2022-01-19,2022-12-31,1584.324762356983
ABBT5710098,0.24657550398347916,2022-01-19,2022-12-31,7371.226746283719
ABBT5710098,0.12868614330115968,2022-01-19,2022-12-31,3846.9950423021883
ABBT5710098,0.007680821037314225,2022-01-19,2022-12-31,229.61353641788637
ABBT5710098,0.25709791423531253,2022-01-19,2022-12-31,7685.787887316128
ABBT5710098,0.05461408162983809,2022-01-19,2022-12-31,1632.655201875032
ABBT5710098,0.011176531907439521,2022-01-19,2022-12-31,334.11571545376006
ABBT5710098,0.06696868053932337,2022-01-19,2022-12-31,2001.9885235147487
ABBT5710098,0.12566268907905098,2022-01-19,2022-12-31,3756.610692404782
ABBT5710098,0.742098910272347,2022-01-19,2022-12-31,22184.60166324565
ABBT5710098,0.06968458869548855,2022-01-19,2022-12-31,2083.1789682984127
ABBT5710098,0.7888737427986234,2022-01-19,2022-12-31,23582.907216719166
ABBT5710098,0.023845620855599686,2022-01-19,2022-12-31,712.8505281056393
ABBT5710098,1.4621430146269558,2022-01-19,2022-12-31,43709.88813646407
ABBT5710098,1.4621430146269558,2022-01-19,2022-12-31,43709.88813646407
ABBT5710098,0.03520020510924885,2022-01-19,2022-12-31,1052.289011617929
ABBT5710098,0.029237240095665,2022-01-19,2022-12-31,874.029750315848
ABBT5710098,0.014671788144275633,2022-01-19,2022-12-31,438.6043035002335
ABBT5710098,0.08437429300552997,2022-01-19,2022-12-31,2522.318864824515
ABBT5710098,0.014954135077086997,2022-01-19,2022-12-31,447.04489564846955
ABBT0154643,1.023886127845126,2022-01-20,2022-12-31,30519.997698807514
ABBT0154643,0.0668305840143435,2022-01-20,2022-12-31,1992.086048299551
ABBT0154643,0.005811582673890966,2022-01-20,2022-12-31,173.23165634334194
ABBT0154643,0.028287248145238936,2022-01-20,2022-12-31,843.1862927132822
ABBT0154643,0.007418219639648005,2022-01-20,2022-12-31,221.12229101862775
ABBT0154643,0.030526660357975757,2022-01-20,2022-12-31,909.9386919505414
ABBT0154643,0.06278583314305902,2022-01-20,2022-12-31,1871.5201143283034
ABBT0154643,0.007836860998799839,2022-01-20,2022-12-31,233.6011526522256
ABBT0154643,0.5957642927692048,2022-01-20,2022-12-31,17758.54203886446
ABBT0154643,1.5284268195341801,2022-01-20,2022-12-31,45559.34663667485
ABBT0154643,0.1064405421314673,2022-01-20,2022-12-31,3172.779679854777
ABBT0154643,0.057481502724900775,2022-01-20,2022-12-31,1713.4086332238426
ABBT0154643,0.057481502724900775,2022-01-20,2022-12-31,1713.4086332238426
ABBT0154643,0.057481502724900775,2022-01-20,2022-12-31,1713.4086332238426
