Program Name,Simulation,"Average ""True"" Daily Emissions (Kg Methane)","Average ""True"" Mitigable Daily Emissions (Kg Methane)","Average ""True"" Non-Mitigable Daily Emissions (Kg Methane)","95th Percentile ""True"" Daily Emissions (Kg Methane)","95th Percentile ""True"" Mitigable Daily Emissions (Kg Methane)","95th Percentile ""True"" Non-Mitigable Daily Emissions (Kg Methane)","5th Percentile ""True"" Daily Emissions (Kg Methane)","5th Percentile ""True"" Mitigable Daily Emissions (Kg Methane)","5th Percentile ""True"" Non-Mitigable Daily Emissions (Kg Methane)",Average Daily Cost ($),Total Cost ($),95th Percentile Daily Cost ($),5th Percentile Daily Cost ($)
P_aircraft,0,30692.388258027397,2187.489627890411,28504.898630136988,36354.16063,6632.830854,34511.615999999995,26621.867822,187.43574,25349.76,252.73972602739727,92250.0,0.0,0.0
P_aircraft,1,33122.593594164384,2346.4875119726025,30776.10608219178,38191.035220000005,6469.812847999998,33886.08,28812.26498,160.73666,27578.88,231.91780821917808,84650.0,0.0,0.0
P_aircraft,2,36391.569497780816,2329.375525178082,34062.19397260274,40506.00629,6216.0194,36052.992,32903.116706,239.251098,32330.88,250.54794520547946,91450.0,0.0,0.0
P_aircraft,3,38721.8301029863,2952.0407331232873,35769.789369863014,44682.22829599978,9210.613435999712,38852.352,34380.27044,321.27468,32745.6,237.94520547945206,86850.0,0.0,0.0
P_aircraft,4,37300.054998273976,2850.1262311506853,34449.92876712329,46698.78198199988,8528.792869999843,39018.24,31804.397202,261.199546,30551.04,231.36986301369862,84450.0,0.0,0.0
P_drone,0,30685.97765558904,2181.079025452055,28504.898630136988,36354.16063,6632.830854,34511.615999999995,26621.867822,187.43574,25349.76,258.90410958904107,94500.0,199.99999999998863,0.0
P_drone,1,33113.1261940274,2337.0201118356167,30776.10608219178,38191.035220000005,6469.812847999998,33886.08,28812.26498,160.73666,27578.88,238.08219178082192,86900.0,199.99999999998863,0.0
P_drone,2,36395.21464739726,2333.0206747945203,34062.19397260274,40506.00629,6216.0194,36052.992,32903.116706,239.251098,32330.88,256.71232876712327,93700.0,199.99999999998863,0.0
P_drone,3,38725.93486654795,2956.1454966849315,35769.789369863014,40895.488806,4135.360962000001,38852.352,34380.27044,321.344136,32745.6,243.56164383561645,88900.0,199.99999999998863,0.0
P_drone,4,37263.23246041096,2813.303693287671,34449.92876712329,44455.19359,5765.919152,39018.24,31804.397202,261.199546,30551.04,237.53424657534248,86700.0,199.99999999998863,0.0
P_none,0,40117.89070221918,11612.99207208219,28504.898630136988,46018.12495,13328.069012,34511.615999999995,35658.512854,9505.3049,25349.76,0.0,0.0,0.0,0.0
P_none,1,42317.80340819178,11541.697326,30776.10608219178,46381.847366,13418.853258,33886.08,38327.0008,10297.016384,27578.88,0.0,0.0,0.0,0.0
P_none,2,45615.06049238356,11552.866519780819,34062.19397260274,48038.145156,13092.721556,36052.992,43158.271752,9537.672972,32330.88,0.0,0.0,0.0,0.0
P_none,3,47653.61366619178,11883.824296328767,35769.789369863014,55987.551732,22998.273097999998,38852.352,42642.506416000004,8709.08563,32745.6,0.0,0.0,0.0,0.0
