Site ID,Survey Level,Method,Start Date,End Date,"""Measured"" Rate (g/s)","""Estimated"" Volume Emitted (Kg Methane)",Site Type,Site Measured
ABBT0075119,,,2022-01-01,2022-01-01,0.0,0.0,321,True
ABBT0075119,,,2022-01-01,2022-01-02,29.200637600477485,2522.935088681255,321,True
ABBT0075119,,,2022-01-02,2022-05-03,36.754997246745944,384251.44321638084,321,True
ABBT0075119,,,2022-05-03,2022-05-03,35.92346083398375,0.0,321,True
ABBT0075119,,,2022-05-03,2022-09-01,42.755553960562544,446983.6633253051,321,True
ABBT0075119,,,2022-09-01,2022-09-01,34.68348674287224,0.0,321,True
ABBT0075119,,,2022-09-01,2022-12-31,38.22021256729792,399569.3902635594,321,True
ABBT0075119,,,2022-12-31,2022-12-31,0.0,0.0,321,True
ABBT0092112,,,2022-01-01,2022-01-01,19.457971009236033,0.0,361,True
ABBT0092112,,,2022-01-01,2022-01-01,0.0,0.0,361,True
ABBT0092112,,,2022-01-01,2022-01-03,20.89734107079854,3611.0605370339877,361,True
ABBT0092112,,,2022-01-03,2022-05-02,22.16509220711606,227892.6120366845,361,True
ABBT0092112,,,2022-05-02,2022-05-04,22.20136179889829,3836.395318849625,361,True
ABBT0092112,,,2022-05-04,2022-08-31,43.25729105304982,444754.16369103704,361,True
ABBT0092112,,,2022-08-31,2022-12-31,44.94684927474235,473775.74883520417,361,True
ABBT0092112,,,2022-12-31,2022-12-31,0.0,0.0,361,True
ABBT0095262,,,2022-01-01,2022-01-01,61.70364086480624,0.0,311,True
ABBT0095262,,,2022-01-01,2022-01-01,0.0,0.0,311,True
ABBT0095262,,,2022-01-01,2022-01-03,62.182146691023526,10745.074948208867,311,True
ABBT0095262,,,2022-01-03,2022-05-02,76.76672577769148,789284.7677559127,311,True
ABBT0095262,,,2022-05-02,2022-08-31,76.90206531911127,803964.951672117,311,True
ABBT0095262,,,2022-08-31,2022-08-31,57.85618153160745,0.0,311,True
ABBT0095262,,,2022-08-31,2022-12-31,63.807202833869034,672578.9636312468,311,True
ABBT0095262,,,2022-12-31,2022-12-31,0.0,0.0,311,True
ABBT0096469,,,2022-01-01,2022-01-01,50.50574834369277,0.0,311,True
ABBT0096469,,,2022-01-01,2022-01-01,0.0,0.0,311,True
ABBT0096469,,,2022-01-01,2022-05-02,51.763277793441,541154.0113637496,311,True
ABBT0096469,,,2022-05-02,2022-05-02,41.17321464079252,0.0,311,True
ABBT0096469,,,2022-05-02,2022-08-31,42.16969652094059,440858.8753085213,311,True
ABBT0096469,,,2022-08-31,2022-08-31,12.616622088729262,0.0,311,True
ABBT0096469,,,2022-08-31,2022-12-31,13.61310396887733,143493.00631514215,311,True
ABBT0096469,,,2022-12-31,2022-12-31,0.0,0.0,311,True
ABBT0115084,,,2022-01-01,2022-01-01,45.71424556995373,0.0,311,True
ABBT0115084,,,2022-01-01,2022-01-01,0.0,0.0,311,True
ABBT0115084,,,2022-01-01,2022-01-03,45.92807519835433,7936.3713942756285,311,True
ABBT0115084,,,2022-01-03,2022-05-02,66.02778647075364,678871.2893777007,311,True
ABBT0115084,,,2022-05-02,2022-08-31,77.17452129385903,806813.3154145199,311,True
ABBT0115084,,,2022-08-31,2022-08-31,44.77421436052336,0.0,311,True
ABBT0115084,,,2022-08-31,2022-12-31,54.76724859327827,577290.6139720277,311,True
ABBT0115084,,,2022-12-31,2022-12-31,0.0,0.0,311,True
ABBT0135767,,,2022-01-01,2022-01-01,105.89285651654828,0.0,351,True
ABBT0135767,,,2022-01-01,2022-01-01,0.0,0.0,351,True
ABBT0135767,,,2022-01-01,2022-05-02,107.04260351960781,1119066.194235388,351,True
ABBT0135767,,,2022-05-02,2022-05-02,63.3069886727096,0.0,351,True
ABBT0135767,,,2022-05-02,2022-08-31,64.64869972601568,675863.3664156584,351,True
ABBT0135767,,,2022-08-31,2022-08-31,41.05700490081432,0.0,351,True
