Site ID,"""Measured"" Rate (g/s)",Start Date,End Date,"""Estimated"" Volume Emitted (Kg Methane)"
ABBT0123211,0.14190707308592806,2022-09-21,2022-12-31,1238.3378825770428
ABBT0123211,4.727340445344142,2022-01-22,2022-05-02,40844.22144777339
ABBT0123211,4.727340445344142,2022-01-22,2022-05-02,40844.22144777339
ABBT0123211,0.005544433515921406,2022-05-22,2022-05-22,0.0
ABBT0123211,0.12396272729224922,2022-09-21,2022-12-31,1081.7483434430835
ABBT0123211,0.10985819024675386,2022-05-22,2022-05-22,0.0
ABBT0123211,0.005653624738992371,2022-01-22,2022-05-02,48.84731774489409
ABBT0123211,1.0444639868511418,2022-09-21,2022-12-31,9114.410534857805
ABBT0123211,0.03536301793821275,2022-09-21,2022-12-31,308.5918397360197
ABBT0123211,0.06140831616005564,2022-01-22,2022-05-02,530.5678516228808
ABBT0123211,0.0071377185368297486,2022-01-22,2022-05-02,61.669888158209034
ABBT0123211,0.019538606499462353,2022-01-22,2022-05-02,168.81356015535476
ABBT0123211,0.386372253769247,2022-01-22,2022-05-02,3338.2562725662942
ABBT0123211,0.018584024035913263,2022-01-22,2022-05-02,160.5659676702906
ABBT0123211,0.01712514138510694,2022-01-22,2022-05-02,147.96122156732397
ABBT0123211,0.020335802758461356,2022-09-21,2022-12-31,177.4583491914372
ABBT0123211,0.8569211516081197,2022-01-22,2022-05-02,7403.798749894155
ABBT0123211,0.03245354483021931,2022-05-22,2022-05-22,0.0
ABBT0123211,0.007408327968371247,2022-01-22,2022-05-02,64.00795364672757
ABBT0123211,0.03990458999632557,2022-09-21,2022-12-31,348.22341414393543
ABBT0123211,0.04361934418012157,2022-09-21,2022-12-31,380.6398450534129
ABBT0123211,0.016060400711729834,2022-05-22,2022-05-22,0.0
ABBT0123211,0.21481379883109064,2022-09-21,2022-12-31,1874.5511341196295
ABBT0123211,0.01179499047639405,2022-01-22,2022-05-02,101.90871771604459
ABBT0123211,0.08200649556783086,2022-05-22,2022-05-22,0.0
ABBT0123211,14.090563070025423,2022-01-22,2022-05-02,121742.46492501967
ABBT0123211,0.02792701957319624,2022-01-22,2022-05-02,241.28944911241555
