Site ID,"""Measured"" Rate (g/s)",Start Date,End Date,"""Estimated"" Volume Emitted (Kg Methane)"
ABBT0123211,0.11443133355375831,2022-01-17,2022-12-31,3440.629792227562
ABBT0123211,0.11629345932952488,2022-01-17,2022-12-31,3496.6187003526907
ABBT0123211,0.8132035473505692,2022-01-17,2022-12-31,24450.753698899036
ABBT0123211,0.46869917223344276,2022-01-17,2022-12-31,14092.47175137737
ABBT0123211,0.8234038134511439,2022-01-17,2022-12-31,24757.447139798234
ABBT0123211,0.14930406312547803,2022-01-17,2022-12-31,4489.155126806373
ABBT0123211,0.02634728594950485,2022-01-17,2022-12-31,792.1891161009523
ABBT0123211,0.03620696046521561,2022-01-17,2022-12-31,1088.641921699731
ABBT0123211,3.4471694073193033,2022-01-17,2022-12-31,103646.73200375096
ABBT0123211,0.05008461513070865,2022-01-17,2022-12-31,1505.9041400580434
ABBT0123211,0.010456545444228579,2022-01-17,2022-12-31,314.39904318070955
ABBT0123211,0.1631211564138929,2022-01-17,2022-12-31,4904.596434127801
ABBT0123211,0.012524872087958808,2022-01-17,2022-12-31,376.5878340430751
ABBT0123211,0.06581371313549095,2022-01-17,2022-12-31,1978.8340755874335
ABBT0123211,0.03488875364125307,2022-01-17,2022-12-31,1049.0071334822844
ABBT0123211,0.5717541869520425,2022-01-17,2022-12-31,17191.047489924455
ABBT0123211,0.04260821687068291,2022-01-17,2022-12-31,1281.1097782941974
ABBT0123211,0.08258757365823513,2022-01-17,2022-12-31,2483.1770946968873
ABBT0123211,0.059892244961797694,2022-01-17,2022-12-31,1800.7921077153637
ABBT0123211,0.035094576519389596,2022-01-17,2022-12-31,1055.1956511237909
ABBT0123211,0.33579433549940546,2022-01-17,2022-12-31,10096.395444327723
ABBT0123211,0.017120345050075828,2022-01-17,2022-12-31,514.76083868964
ABBT0123211,0.009227754824024088,2022-01-17,2022-12-31,277.4527498448971
ABBT0095255,0.09623440756476406,2022-01-17,2022-12-31,2893.499179131274
ABBT0095255,0.6790584113291767,2022-01-17,2022-12-31,20417.38506511662
ABBT0095255,0.014445169788671445,2022-01-17,2022-12-31,434.32580906994207
ABBT0095255,0.3760587944836916,2022-01-17,2022-12-31,11307.034985500053
ABBT0095255,0.04935841596640703,2022-01-17,2022-12-31,1484.0693645451536
ABBT0095255,0.04245377184819837,2022-01-17,2022-12-31,1276.4660489141502
ABBT0095255,0.07746740333656364,2022-01-17,2022-12-31,2329.2279096011266
ABBT0095255,0.16376910618870197,2022-01-17,2022-12-31,4924.07846959694
ABBT0095255,0.8318633238921238,2022-01-17,2022-12-31,25011.80093212927
ABBT0095255,0.010088417905811565,2022-01-17,2022-12-31,303.3304788576175
ABBT0095255,0.109775502174095,2022-01-17,2022-12-31,3300.64197896895
ABBT0095255,0.008225988167558483,2022-01-17,2022-12-31,247.33243143161445
ABBT0095255,0.12911221559756206,2022-01-17,2022-12-31,3882.0428088150184
ABBT0095255,0.12911221559756206,2022-01-17,2022-12-31,3882.0428088150184
ABBT0095255,0.10860754651215786,2022-01-17,2022-12-31,3265.524822490353
ABBT0095255,0.07176786839431055,2022-01-17,2022-12-31,2157.8588525854143
ABBT0095255,0.07176786839431055,2022-01-17,2022-12-31,2157.8588525854143
ABBT0095255,0.06556314769932763,2022-01-17,2022-12-31,1971.3002745052238
ABBT0095255,0.011535817895762603,2022-01-17,2022-12-31,346.84974383547336
ABBT0095255,0.13220338977201535,2022-01-17,2022-12-31,3974.9857609531405
ABBT0095255,0.11332819893692407,2022-01-17,2022-12-31,3407.4616230762836
ABBT0095255,1.2199012699782912,2022-01-17,2022-12-31,36679.01546469128
ABBT0095255,0.02290092206142407,2022-01-17,2022-12-31,688.5666038052499
ABBT0159018,0.06574913667029557,2022-01-18,2022-12-31,1971.2117166847977
ABBT0159018,0.06574913667029557,2022-01-18,2022-12-31,1971.2117166847977
ABBT0159018,0.0585405151779652,2022-01-18,2022-12-31,1755.0914774475393
ABBT0159018,0.00996476875143552,2022-01-18,2022-12-31,298.7517389830381
ABBT0159018,0.1692417409247258,2022-01-18,2022-12-31,5074.002786316019
ABBT0159018,0.0475866716709955,2022-01-18,2022-12-31,1426.686486033782
ABBT0159018,0.02722110363143296,2022-01-18,2022-12-31,816.1104637532654
ABBT0159018,0.030549484550067226,2022-01-18,2022-12-31,915.8979863986556
ABBT0159018,3.407126871194397,2022-01-18,2022-12-31,102148.38929990499
ABBT0159018,0.6180581154714782,2022-01-18,2022-12-31,18529.876748327293
ABBT0159018,0.026961876751554942,2022-01-18,2022-12-31,808.3386345130184
ABBT0159018,14.093045961348524,2022-01-18,2022-12-31,422520.7923579979
ABBT0159018,0.1231865590460366,2022-01-18,2022-12-31,3693.2315894474145
ABBT0159018,0.3267631047695096,2022-01-18,2022-12-31,9796.619291473713
ABBT0159018,0.010303063115135482,2022-01-18,2022-12-31,308.8940746422539
ABBT0159018,0.05859403185877764,2022-01-18,2022-12-31,1756.6959503516407
ABBT0159018,0.017300005748256887,2022-01-18,2022-12-31,518.6680123373401
ABBT0159018,0.815432480972249,2022-01-18,2022-12-31,24447.3181255328
ABBT0159018,0.2375664832054773,2022-01-18,2022-12-31,7122.433219686774
ABBT0159018,0.013936135718109387,2022-01-18,2022-12-31,417.81649773749393
ABBT0159018,0.004088556693224729,2022-01-18,2022-12-31,122.57820050823194
ABBT0159018,0.004088556693224729,2022-01-18,2022-12-31,122.57820050823194
ABBT0159018,0.02875455252306087,2022-01-18,2022-12-31,862.0844882833834
ABBT0159018,0.1064601561998478,2022-01-18,2022-12-31,3191.7606509963975
ABBT0159018,0.16231505015910885,2022-01-18,2022-12-31,4866.335055810211
ABBT0159018,0.16231505015910885,2022-01-18,2022-12-31,4866.335055810211
ABBT0159018,0.16231505015910885,2022-01-18,2022-12-31,4866.335055810211
ABBT0159018,0.2072311071941389,2022-01-18,2022-12-31,6212.95437856604
ABBT0159018,0.23767934739411375,2022-01-18,2022-12-31,7125.816978353446
ABBT0159018,0.02300540166627275,2022-01-18,2022-12-31,689.7203462761901
ABBT0159018,0.006712651984507592,2022-01-18,2022-12-31,201.25067661712524
ABBT0159018,0.02535725099240609,2022-01-18,2022-12-31,760.2306705531284
ABBT0159018,0.04057623384567359,2022-01-18,2022-12-31,1216.5079516803708
ABBT0159018,0.11058910014948269,2022-01-18,2022-12-31,3315.5496937616103
ABBT0159018,0.047149429049496656,2022-01-18,2022-12-31,1413.5776024471495
ABBT0118197,0.009820898017512559,2022-01-18,2022-12-31,294.43837928344055
ABBT0118197,0.3318464753567901,2022-01-18,2022-12-31,9949.022808376854
ABBT0118197,0.027408633789265863,2022-01-18,2022-12-31,821.7327679092219
ABBT0118197,0.05651882936314142,2022-01-18,2022-12-31,1694.4797193704705
ABBT0118197,0.008955572224210484,2022-01-18,2022-12-31,268.4952197396097
ABBT0118197,0.10918532987935255,2022-01-18,2022-12-31,3273.463538046893
ABBT0118197,0.07593081871192946,2022-01-18,2022-12-31,2276.4666896386148
ABBT0118197,0.02766603395743901,2022-01-18,2022-12-31,829.4498308711875
ABBT0118197,0.0870611409689486,2022-01-18,2022-12-31,2610.162655161854
ABBT0118197,0.00825035240957968,2022-01-18,2022-12-31,247.3521655211265
ABBT0118197,3.8515819644797324,2022-01-18,2022-12-31,115473.50856067397
ABBT0118197,0.10168378605561083,2022-01-18,2022-12-31,3048.5612529760574
ABBT0118197,0.10168378605561083,2022-01-18,2022-12-31,3048.5612529760574
ABBT0118197,0.013275359114227689,2022-01-18,2022-12-31,398.0058865318375
ABBT0118197,0.1551091205575054,2022-01-18,2022-12-31,4650.295521610457
ABBT0118197,0.014411601780520537,2022-01-18,2022-12-31,432.07135066143013
ABBT0118197,0.0475886551029445,2022-01-18,2022-12-31,1426.7459509103585
