Site ID,Survey Level,Method,Start Date,End Date,"""Measured"" Rate (g/s)","""Estimated"" Volume Emitted (Kg Methane)",Site Type,Site Measured
ABBT0091886,,,2022-01-01,2022-01-01,71.70093317886077,0.0,311,True
ABBT0091886,,,2022-01-01,2022-01-01,0.0,0.0,311,True
ABBT0091886,,,2022-01-01,2022-05-02,72.26220939050214,755458.0418520656,311,True
ABBT0091886,,,2022-05-02,2022-05-02,37.1067504879581,0.0,311,True
ABBT0091886,,,2022-05-02,2022-08-31,38.41897491378327,401647.3313386559,311,True
ABBT0091886,,,2022-08-31,2022-08-31,21.474927859978997,0.0,311,True
ABBT0091886,,,2022-08-31,2022-12-31,22.67643676249768,239027.78462613557,311,True
ABBT0091886,,,2022-12-31,2022-12-31,0.0,0.0,311,True
ABBT0095011,,,2022-01-01,2022-01-01,46.655347642872286,0.0,311,True
ABBT0095011,,,2022-01-01,2022-01-01,0.0,0.0,311,True
ABBT0095011,,,2022-01-01,2022-05-02,59.009945383834776,616913.5730207623,311,True
ABBT0095011,,,2022-05-02,2022-05-02,33.44897179849406,0.0,311,True
ABBT0095011,,,2022-05-02,2022-08-31,44.440469744063414,464598.44689233653,311,True
ABBT0095011,,,2022-08-31,2022-08-31,26.814679275967087,0.0,311,True
ABBT0095011,,,2022-08-31,2022-12-31,27.811115625713676,293151.4075875227,311,True
ABBT0095011,,,2022-12-31,2022-12-31,0.0,0.0,311,True
ABBT0095255,,,2022-01-01,2022-01-01,57.334041090587334,0.0,311,True
ABBT0095255,,,2022-01-01,2022-01-01,0.0,0.0,311,True
ABBT0095255,,,2022-01-01,2022-01-03,57.4097512338967,9920.40501321735,311,True
ABBT0095255,,,2022-01-03,2022-05-02,63.6181954149466,654096.837978315,311,True
ABBT0095255,,,2022-05-02,2022-08-31,73.61459026756236,769596.372493204,311,True
ABBT0095255,,,2022-08-31,2022-08-31,59.34349996395035,0.0,311,True
ABBT0095255,,,2022-08-31,2022-12-31,69.39362842663756,731464.3585195012,311,True
ABBT0095255,,,2022-12-31,2022-12-31,0.0,0.0,311,True
ABBT0095284,,,2022-01-01,2022-01-01,27.214572515398146,0.0,311,True
ABBT0095284,,,2022-01-01,2022-01-01,0.0,0.0,311,True
ABBT0095284,,,2022-01-01,2022-05-02,27.808128821294773,290717.3019493441,311,True
ABBT0095284,,,2022-05-02,2022-05-02,23.13530988551238,0.0,311,True
ABBT0095284,,,2022-05-02,2022-05-04,23.14877215363541,4000.107828148199,311,True
