Site ID,Survey Level,Method,Start Date,End Date,"""Measured"" Rate (g/s)","""Estimated"" Volume Emitted (Kg Methane)",Site Type,Site Measured
ABBT0057730,,,2022-01-01,2022-01-01,1.0176766810000002,0.0,311,True
ABBT0057730,,,2022-01-01,2022-01-01,0.0,0.0,311,True
ABBT0057730,,,2022-01-01,2022-05-02,0.40948447499999996,4280.91449544,311,True
ABBT0057730,,,2022-05-02,2022-12-31,0.6793131939999999,14262.3163706688,311,True
ABBT0057730,,,2022-12-31,2022-12-31,0.0,0.0,311,True
ABBT0058776,,,2022-01-01,2022-01-01,0.0,0.0,311,True
ABBT0058776,,,2022-01-01,2022-05-03,1.2668156600000002,13353.250508928002,311,True
ABBT0058776,,,2022-05-03,2022-09-01,0.572416191,5984.2678271904,311,True
ABBT0058776,,,2022-09-01,2022-12-31,0.500002094,5227.2218915136,311,True
ABBT0058776,,,2022-12-31,2022-12-31,0.0,0.0,311,True
ABBT0059174,,,2022-01-01,2022-01-01,0.0,0.0,361,True
ABBT0059174,,,2022-01-01,2022-05-03,0.778020505,8200.958539104,361,True
ABBT0059174,,,2022-05-03,2022-05-03,0.55776096,0.0,361,True
ABBT0059174,,,2022-05-03,2022-12-31,0.615519821,12869.780833324801,361,True
ABBT0059174,,,2022-12-31,2022-12-31,0.0,0.0,361,True
ABBT0076436,,,2022-01-01,2022-01-01,0.0,0.0,322,True
ABBT0076436,,,2022-01-01,2022-05-05,0.9232797359999998,9891.649779609597,322,True
ABBT0076436,,,2022-05-05,2022-09-03,0.545691945,5704.881869808,322,True
ABBT0076436,,,2022-09-03,2022-12-31,0.178449024,1834.7414851584,322,True
ABBT0076436,,,2022-12-31,2022-12-31,0.0,0.0,322,True
ABBT0092199,,,2022-01-01,2022-01-01,1.139228915,0.0,311,True
ABBT0092199,,,2022-01-01,2022-01-01,0.0,0.0,311,True
ABBT0092199,,,2022-01-01,2022-08-31,0.396553385,8291.455416288,311,True
ABBT0092199,,,2022-08-31,2022-12-31,0.19482840199999998,2053.6472198016,311,True
ABBT0092199,,,2022-12-31,2022-12-31,0.0,0.0,311,True
ABBT0115364,,,2022-01-01,2022-01-01,0.0,0.0,364,True
ABBT0115364,,,2022-01-01,2022-05-04,1.689662262,17956.378790726398,364,True
ABBT0115364,,,2022-05-04,2022-09-02,0.929745281,9719.929065686401,364,True
ABBT0115364,,,2022-09-02,2022-12-31,0.7771584329999999,8057.578633343999,364,True
ABBT0115364,,,2022-12-31,2022-12-31,0.0,0.0,364,True
ABBT0116633,,,2022-01-01,2022-01-01,0.0,0.0,351,True
ABBT0116633,,,2022-01-01,2022-01-04,0.671554541,174.06693702720003,351,True
ABBT0116633,,,2022-01-04,2022-09-03,0.694399465,14519.059533792002,351,True
ABBT0116633,,,2022-09-03,2022-12-31,0.6012956259999999,6182.281108281599,351,True
ABBT0116633,,,2022-12-31,2022-12-31,0.0,0.0,351,True
ABBT0118135,,,2022-01-01,2022-01-01,0.0,0.0,361,True
ABBT0118135,,,2022-01-01,2022-05-03,1.5125063429999999,15943.0268602944,361,True
ABBT0118135,,,2022-05-03,2022-09-01,1.1512979319999999,12036.1291003008,361,True
ABBT0118135,,,2022-09-01,2022-12-31,0.753020399,7872.3764593056,361,True
ABBT0118135,,,2022-12-31,2022-12-31,0.0,0.0,361,True
ABBT0142093,,,2022-01-01,2022-01-01,0.0,0.0,364,True
ABBT0142093,,,2022-01-01,2022-05-04,1.3840575290000001,14708.656172188803,364,True
ABBT0142093,,,2022-05-04,2022-05-04,0.412501729,0.0,364,True
ABBT0142093,,,2022-05-04,2022-12-31,0.46638126399999996,9711.177231513599,364,True
ABBT0142093,,,2022-12-31,2022-12-31,0.0,0.0,364,True
ABBT0148760,,,2022-01-01,2022-01-01,0.0,0.0,311,True
ABBT0148760,,,2022-01-01,2022-05-05,0.8556070389999999,9166.6315730304,311,True
ABBT0148760,,,2022-05-05,2022-09-03,0.304742658,3185.9016437952,311,True
ABBT0148760,,,2022-09-03,2022-12-31,0.237500996,2441.8902404736,311,True
ABBT0148760,,,2022-12-31,2022-12-31,0.0,0.0,311,True
